,nombre_completo_censo,año,ADM0NAME,ADM1NAME,ADM2NAME,poblacion,hombre,mujer,nacio_aqui,indigena,Afrodescendiente,discapacitado,alfabeto_si,alfabeto_no,alfabeto_si_15_o_mas,alfabeto_no_15_o_mas,sin_escolaridad_o_preescolar,primaria,secundaria,terciaria,posgrado,Ocupado,desocupado,inactivo,cantidad_de_viviendas,casa_o_departamento,viviendas_sin_bano,viviendas_sin_celular,viviendas_sin_agua_por_caneria_dentro_de_la_vivienda,viviendas_sin_electricidad,vivirendas_sin_alcantarillado,viviendas_sin_servicio_de_basura,viviendas_sin_internet,personas_en_casa_o_depto,personas_sin_cel,personas_sin_agua_por_caneria,personas_sin_alcantarillado,personas_sin_bano,personas_sin_electricidad,personas_sin_internet,personas_sin_servicio_basura,urb_poblacion,urb_hombre,urb_mujer,urb_nacio_aqui,urb_indigena,urb_Afrodescendiente,urb_discapacitado,urb_alfabeto_si,urb_alfabeto_no,urb_alfabeto_si_15_o_mas,urb_alfabeto_no_15_o_mas,urb_sin_escolaridad_o_preescolar,urb_primaria,urb_secundaria,urb_terciaria,urb_posgrado,urb_Ocupado,urb_desocupado,urb_inactivo,urb_cantidad_de_viviendas,urb_casa_o_departamento,urb_viviendas_sin_bano,urb_viviendas_sin_celular,urb_viviendas_sin_agua_por_caneria_dentro_de_la_vivienda,urb_viviendas_sin_electricidad,urb_vivirendas_sin_alcantarillado,urb_viviendas_sin_servicio_de_basura,urb_viviendas_sin_internet,urb_personas_en_casa_o_depto,urb_personas_sin_cel,urb_personas_sin_agua_por_caneria,urb_personas_sin_alcantarillado,urb_personas_sin_bano,urb_personas_sin_electricidad,urb_personas_sin_internet,urb_personas_sin_servicio_basura,Ciudad_norm_x,Estado_norm_x,estado_censo,estado_gdf,similitud_estado,indice,Estado_censo,nombre_censo,nombre_gdf,similitud,estado,ciudad,latitud,longitud,detalles,Ciudad_norm_y,Estado_norm_y,index_right,limraisg,area_sig_h,shape_Leng,shape_Area,Amazonas
1069,PUTUMAYO-ORITO,2018,Colombia,PUTUMAYO,ORITO,33003,16631,16372,,5852,1862,3356,27833,2180,21851,1600,2089,11632,13105,2818,333,10698,2102,13632,14592,13717,1535,,,3046,6259,6058,10666,31257,,16512,17897,4349,8303,30783,17002,17763,8562,9201,,2067,1073,1636,15208,893,12183,604,856,5195,7442,2295,279,6020,1479,6877,8260,7634,93,,,455,1245,938,5388,16840,,4479,3763,253,1334,15967,2629.0,orito,putumayo,putumayo,putumayo,100,2,putumayo,orito,orito,100,PUTUMAYO,ORITO,0.6686314,-76.8749187,"Orito, Putumayo, RAP Amazonía, Colombia",orito,putumayo,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1070,PUTUMAYO-PUERTO ASIS,2018,Colombia,PUTUMAYO,PUERTO ASIS,57255,28935,28320,,4883,2002,5546,48256,3587,38580,2427,3445,19937,22074,5527,670,21268,2758,21736,23383,20997,1666,,,5735,9345,7066,16953,52317,,46806,26793,4564,16106,48994,20088,35032,16714,18318,,1561,1164,3175,30432,1763,24756,1113,1766,10729,14342,4675,594,14392,1818,12684,14627,12851,55,,,526,2499,534,9904,32038,,26527,7262,123,1525,28827,1479.0,puerto asis,putumayo,putumayo,putumayo,100,3,putumayo,puerto asis,puerto asis,100,PUTUMAYO,PUERTO ASIS,0.4979751,-76.4951418,"Puerto Asís, Putumayo, RAP Amazonía, Colombia",puerto asis,putumayo,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1071,PUTUMAYO-PUERTO CAICEDO,2018,Colombia,PUTUMAYO,PUERTO CAICEDO,11122,5769,5353,,1582,428,909,9270,786,7531,596,737,4458,4176,537,96,3873,730,4463,4336,4076,585,,,1048,1893,1910,3583,10647,,6059,5584,1600,2911,10784,5621,4589,2257,2332,,348,230,354,3946,222,3244,175,225,1511,1997,364,67,1650,481,1664,1761,1632,5,,,55,88,72,1498,4302,,209,200,9,129,4445,141.0,puerto caicedo,putumayo,putumayo,putumayo,100,4,putumayo,puerto caicedo,puerto caicedo,100,PUTUMAYO,PUERTO CAICEDO,0.6841941,-76.6044095,"Puerto Caicedo, Putumayo, RAP Amazonía, Colombia",puerto caicedo,putumayo,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1072,PUTUMAYO-PUERTO GUZMAN,2018,Colombia,PUTUMAYO,PUERTO GUZMAN,17495,9178,8317,,1780,1018,1826,13971,1517,10449,968,1325,7784,5423,710,77,4881,422,7553,6275,5940,1583,,,3018,4051,3839,5343,16104,,10020,12162,4604,8950,16363,11342,4341,2058,2283,,468,311,525,3566,276,2742,183,295,1527,1549,406,45,1373,113,1865,1608,1550,32,,,66,276,99,1317,4216,,132,867,91,191,4231,241.0,puerto guzman,putumayo,putumayo,putumayo,100,5,putumayo,puerto guzman,puerto guzman,100,PUTUMAYO,PUERTO GUZMAN,0.9648984,-76.407834,"Puerto Guzmán, Putumayo, RAP Amazonía, Colombia",puerto guzman,putumayo,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1073,PUTUMAYO-LEGUIZAMO,2018,Colombia,PUTUMAYO,LEGUIZAMO,20045,10701,9344,,6307,753,786,15454,1626,11610,938,1417,7234,7056,1230,178,5437,498,8164,6274,5867,1034,,,2242,3039,2565,5439,17718,,7448,9946,3450,6993,17733,8021,10624,5625,4999,,2598,338,310,8202,705,6314,385,687,3104,3906,1022,156,3368,291,4045,3453,3193,66,,,120,757,206,2822,9419,,561,2830,233,357,9516,653.0,leguizamo,putumayo,putumayo,putumayo,100,6,putumayo,leguizamo,leguizamo,100,PUTUMAYO,LEGUIZAMO,-0.1949861,-74.7806975,"Puerto Leguízamo, Putumayo, RAP Amazonía, Colombia",leguizamo,putumayo,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1074,PUTUMAYO-SIBUNDOY,2018,Colombia,PUTUMAYO,SIBUNDOY,14104,6783,7321,,5442,155,2568,12323,726,10210,533,731,4373,5385,2172,353,5110,1090,5724,5197,4905,48,,,43,976,1205,3396,13191,,351,3329,152,117,10907,4123,9913,4734,5179,,2599,134,2084,8721,472,7308,337,489,2862,3724,1772,318,3380,984,4076,3439,3212,5,,,13,64,130,2264,9250,,61,217,16,33,7043,407.0,sibundoy,putumayo,putumayo,putumayo,100,7,putumayo,sibundoy,sibundoy,100,PUTUMAYO,SIBUNDOY,1.2054134,-76.9160037,"Sibundoy, Putumayo, RAP Amazonía, 861020, Colombia",sibundoy,putumayo,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1075,PUTUMAYO-SAN FRANCISCO,2018,Colombia,PUTUMAYO,SAN FRANCISCO,5572,2742,2830,,1751,75,1216,4859,330,4052,237,252,2020,2108,719,75,2024,323,2417,2141,2070,32,,,43,551,304,1443,5451,,362,1934,86,115,4662,941,3323,1601,1722,,581,63,632,2920,173,2434,117,150,1003,1299,562,63,1061,291,1479,1321,1271,7,,,6,10,65,815,3238,,9,27,14,15,2441,172.0,san francisco,putumayo,putumayo,putumayo,100,8,putumayo,san francisco,san francisco,100,PUTUMAYO,SAN FRANCISCO,1.1478382,-76.8694003,"San Francisco, Putumayo, RAP Amazonía, Colombia",san francisco,putumayo,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1076,PUTUMAYO-SAN MIGUEL,2018,Colombia,PUTUMAYO,SAN MIGUEL,14054,7175,6879,,2721,649,1810,11641,1007,9105,753,956,5310,5525,737,102,4930,475,5807,5668,5220,742,,,1815,2863,2174,4134,13171,,13266,9445,2450,5819,13285,6977,4613,2277,2336,,565,161,562,3891,269,3135,186,261,1446,1900,466,79,1761,204,1723,1754,1529,8,,,76,271,78,1346,4181,,4417,831,15,226,3996,193.0,san miguel,putumayo,putumayo,putumayo,100,9,putumayo,san miguel,san miguel,100,PUTUMAYO,SAN MIGUEL,0.3113756,-76.9455879,"San Miguel (La Dorada), Putumayo, RAP Amazonía, Colombia",san miguel,putumayo,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1077,PUTUMAYO-SANTIAGO,2018,Colombia,PUTUMAYO,SANTIAGO,6836,3340,3496,,4004,81,1079,5695,460,4618,350,460,2500,2419,690,74,2015,710,2826,2748,2492,81,,,52,822,1081,1881,6304,,311,2721,236,128,6198,3489,3434,1651,1783,,1523,69,479,2933,158,2430,118,173,1038,1358,456,57,858,501,1445,1307,1241,13,,,11,69,271,933,3307,,72,200,28,28,2919,806.0,santiago,putumayo,putumayo,putumayo,100,10,putumayo,santiago,santiago,100,PUTUMAYO,SANTIAGO,1.146773,-77.0024767,"Santiago, Putumayo, RAP Amazonía, Colombia",santiago,putumayo,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1078,PUTUMAYO-VALLE DEL GUAMUEZ,2018,Colombia,PUTUMAYO,VALLE DEL GUAMUEZ,27455,13868,13587,,3549,814,2528,23556,1609,18989,1166,1653,10309,11255,1632,235,10364,1382,10977,11600,10536,830,,,1925,4665,4112,8627,25298,,22141,14187,2399,5690,26396,12669,13447,6441,7006,,1241,624,976,11782,630,9592,389,756,4388,5824,1207,188,5208,993,5067,5521,4632,20,,,118,994,409,4250,11889,,8781,2821,41,361,12756,1227.0,valle del guamuez,putumayo,putumayo,putumayo,100,11,putumayo,valle del guamuez,valle del guamuez,100,PUTUMAYO,VALLE DEL GUAMUEZ,0.4493223,-76.8784528,"Valle del Guamuez (La Hormiga), Putumayo, RAP Amazonía, Colombia",valle del guamuez,putumayo,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1079,PUTUMAYO-VILLAGARZON,2018,Colombia,PUTUMAYO,VILLAGARZON,22630,11417,11213,,3948,562,2377,19058,1261,15113,831,1445,7799,8784,2000,266,7899,925,9007,8034,7231,197,,,853,2591,2726,6373,20080,,5218,8064,616,2722,19978,8406,12834,6153,6681,,1467,348,1763,11100,585,8974,354,734,3839,5248,1625,204,4772,541,5149,4625,4205,2,,,40,159,126,3420,12007,,122,521,4,118,10994,379.0,villagarzon,putumayo,putumayo,putumayo,100,12,putumayo,villagarzon,villagarzon,100,PUTUMAYO,VILLAGARZON,1.0306708,-76.61691,"Villagarzón, Putumayo, RAP Amazonía, 861080, Colombia",villagarzon,putumayo,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1080,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA-SAN ANDRES",2018,Colombia,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",SAN ANDRES,43754,21114,22640,,20,6409,565,39192,868,33419,415,1229,7363,20868,9588,891,22705,828,13029,16405,14641,202,,,72,11948,382,10620,40210,,30740,36615,375,176,30883,941,30068,14490,15578,,12,5468,440,26839,629,22989,294,850,5097,14112,6724,598,16266,549,8457,11593,10224,144,,,47,7727,157,7178,27436,,22524,23658,264,122,20535,340.0,san andres,san andres providencia y santa catalina,san andres providencia y santa catalina,san andres providencia y santa catalina,100,0,san andres providencia y santa catalina,san andres,san andres,100,,,,,,,,,,,,,False
1081,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA-PROVIDENCIA",2018,Colombia,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",PROVIDENCIA,4545,2212,2333,,0,122,70,4118,101,3466,45,123,690,2137,1212,53,2348,96,1407,2005,1844,39,,,23,1562,86,1168,4302,,456,4341,68,27,3052,170,2091,1007,1084,,0,74,23,1871,52,1582,23,64,276,919,634,30,1031,53,671,852,776,16,,,3,700,33,496,1982,,213,2035,29,3,1334,79.0,providencia,san andres providencia y santa catalina,san andres providencia y santa catalina,san andres providencia y santa catalina,100,1,san andres providencia y santa catalina,providencia,providencia,100,,,,,,,,,,,,,False
1082,AMAZONAS-LETICIA,2018,Colombia,AMAZONAS,LETICIA,42844,22047,20797,,18212,367,1301,34857,2200,26839,1179,2226,11139,18527,4389,659,14416,1085,16047,11611,10655,523,,,1007,6023,3476,9806,39020,,22890,25895,2256,4265,38128,15566,32220,16419,15801,,8932,342,996,26793,1319,20968,672,1501,7542,14427,4037,614,11764,979,11533,9290,8403,222,,,645,3842,1327,7738,28825,,14133,15639,919,2804,28365,5411.0,leticia,amazonas,amazonas,amazonas,100,0,amazonas,leticia,leticia,100,AMAZONAS,LETICIA,-4.2129211,-69.9425963,"Leticia, Amazonas, RAP Amazonía, Colombia",leticia,amazonas,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1083,AMAZONAS-EL ENCANTO,2018,Colombia,AMAZONAS,EL ENCANTO,1885,1029,856,,1437,25,138,1362,112,970,45,102,662,669,61,0,341,14,726,425,407,92,,,227,366,382,380,1609,,1563,1584,379,971,1558,1600,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0.0,el encanto,amazonas,amazonas,amazonas,100,1,amazonas,el encanto,el encanto,100,AMAZONAS,EL ENCANTO,-1.7444574,-73.2090566,"El Encanto, Amazonas, RAP Amazonía, Colombia",el encanto,amazonas,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1084,AMAZONAS-LA CHORRERA,2018,Colombia,AMAZONAS,LA CHORRERA,2357,1316,1041,,2049,9,212,1745,103,1197,29,113,1001,826,59,10,124,11,1045,689,647,103,,,265,368,405,366,1692,,1506,1494,427,1110,1544,1655,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0.0,la chorrera,amazonas,amazonas,amazonas,100,2,amazonas,la chorrera,la chorrera,100,AMAZONAS,LA CHORRERA,-1.4420148,-72.7889364,"La Chorrera, Amazonas, RAP Amazonía, Colombia",la chorrera,amazonas,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1085,AMAZONAS-LA PEDRERA,2018,Colombia,AMAZONAS,LA PEDRERA,3781,1985,1796,,3144,7,142,2772,471,1984,284,263,1306,1483,41,5,327,65,2046,826,690,516,,,543,716,718,705,2856,,3479,3473,2602,2726,3391,3470,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0.0,la pedrera,amazonas,amazonas,amazonas,100,3,amazonas,la pedrera,la pedrera,100,AMAZONAS,LA PEDRERA,-1.1950966,-70.0887773,"La Pedrera, Amazonas, RAP Amazonía, Colombia",la pedrera,amazonas,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1086,AMAZONAS-LA VICTORIA,2018,Colombia,AMAZONAS,LA VICTORIA,166,85,81,,160,0,17,107,39,75,27,31,61,38,2,0,3,3,114,43,32,33,,,38,36,38,38,112,,163,157,143,164,164,164,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0.0,la victoria,amazonas,amazonas,amazonas,100,4,amazonas,la victoria,la victoria,100,AMAZONAS,LA VICTORIA,-0.1275295,-71.0981354,"La Victoria, Amazonas, RAP Amazonía, Colombia",la victoria,amazonas,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1087,AMAZONAS-MIRITI - PARANA,2018,Colombia,AMAZONAS,MIRITI - PARANA,1023,568,455,,773,2,75,779,62,552,47,73,334,425,16,2,59,11,463,179,128,137,,,143,178,178,167,590,,839,847,680,685,811,847,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0.0,miriti parana,amazonas,amazonas,amazonas,100,5,amazonas,miriti parana,miriti parana,100,AMAZONAS,MIRITI - PARANA,-0.8880777,-70.9883084,"Mirití-Paraná, Amazonas, RAP Amazonía, Colombia",miriti parana,amazonas,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1088,AMAZONAS-PUERTO ALEGRIA,2018,Colombia,AMAZONAS,PUERTO ALEGRIA,681,376,305,,584,12,116,479,73,349,35,67,287,174,13,1,82,8,357,182,178,55,,,99,162,154,142,678,,450,672,243,415,597,656,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0.0,puerto alegria,amazonas,amazonas,amazonas,100,6,amazonas,puerto alegria,puerto alegria,100,AMAZONAS,PUERTO ALEGRIA,-1.0049233,-74.0136193,"Puerto Alegría, Amazonas, RAP Amazonía, Colombia",puerto alegria,amazonas,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1089,AMAZONAS-PUERTO ARICA,2018,Colombia,AMAZONAS,PUERTO ARICA,794,412,382,,525,12,115,596,71,442,37,67,345,226,13,0,114,5,414,254,251,45,,,126,207,207,200,761,,750,754,152,453,716,754,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0.0,puerto arica,amazonas,amazonas,amazonas,100,7,amazonas,puerto arica,puerto arica,100,AMAZONAS,PUERTO ARICA,-2.1475772,-71.7540411,"Puerto Arica, Amazonas, RAP Amazonía, Colombia",puerto arica,amazonas,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1090,AMAZONAS-PUERTO NARIÑO,2018,Colombia,AMAZONAS,PUERTO NARIÑO,7896,4152,3744,,7251,28,212,5799,598,4045,357,429,2349,3012,429,39,1655,175,2859,1578,1549,363,,,282,1254,1149,1308,7401,,5380,6157,1874,1349,6668,5655,2376,1255,1121,,2168,19,54,1917,134,1456,81,117,647,933,312,29,663,119,982,518,495,51,,,67,250,162,454,2319,,676,1101,260,354,2158,706.0,puerto narino,amazonas,amazonas,amazonas,100,8,amazonas,puerto narino,puerto narino,100,AMAZONAS,PUERTO NARIÑO,-3.779943,-70.3639773,"Puerto Nariño, Amazonas, RAP Amazonía, Colombia",puerto narino,amazonas,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1091,AMAZONAS-PUERTO SANTANDER,2018,Colombia,AMAZONAS,PUERTO SANTANDER,1450,771,679,,1209,1,119,1082,124,781,66,107,571,538,24,5,163,70,695,374,352,116,,,230,283,296,286,1191,,1101,1220,485,1044,1219,1273,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0.0,puerto santander,amazonas,amazonas,amazonas,100,9,amazonas,puerto santander,puerto santander,100,AMAZONAS,PUERTO SANTANDER,-1.0783329,-72.184333,"Puerto Santander, Amazonas, RAP Amazonía, Colombia",puerto santander,amazonas,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1092,AMAZONAS-TARAPACA,2018,Colombia,AMAZONAS,TARAPACA,3179,1681,1498,,2786,10,111,2342,299,1587,218,223,1184,1157,71,2,342,26,1597,750,724,211,,,508,588,660,574,2744,,2504,2531,980,2216,2527,2768,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0.0,tarapaca,amazonas,amazonas,amazonas,100,10,amazonas,tarapaca,tarapaca,100,AMAZONAS,TARAPACA,-2.6100092,-69.9341566,"Tarapacá, Amazonas, RAP Amazonía, Colombia",tarapaca,amazonas,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1093,GUAINIA-INIRIDA,2018,Colombia,GUAINIA,INIRIDA,30104,15612,14492,,21203,415,1193,22573,2226,17278,1430,3014,11122,9022,2665,426,7275,817,12653,8835,7383,1694,,,2090,4664,3722,6338,22566,,21274,19564,7170,8582,24692,15858,19326,9775,9551,,11328,395,894,15689,1297,12364,786,1598,6044,6468,2402,404,5967,661,8339,6279,5678,429,,,778,2685,1753,4378,17434,,13808,11696,2004,3314,16910,8010.0,inirida,guainia,guainia,guainia,100,0,guainia,inirida,inirida,100,GUAINIA,INIRIDA,3.8650368,-67.9259848,"Inírida, Guainía, RAP Amazonía, 940001, Colombia",inirida,guainia,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1094,GUAINIA-BARRANCO MINAS,2018,Colombia,GUAINIA,BARRANCO MINAS,7207,3863,3344,,6068,17,179,4641,580,3045,321,796,3282,1817,113,26,532,49,2679,1143,961,596,,,394,849,800,930,4346,,4768,4559,3362,2036,4837,4255,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0.0,barranco minas,guainia,guainia,guainia,100,1,guainia,barranco minas,barranco minas,100,GUAINIA,BARRANCO MINAS,3.4905446,-69.8094888,"Aeropuerto Barrancominas, Barrancominas, Guainía, RAP Amazonía, Colombia",barranco minas,guainia,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1095,GUAINIA-MAPIRIPANA,2018,Colombia,GUAINIA,MAPIRIPANA,1011,543,468,,757,3,8,649,108,419,71,91,401,288,3,2,15,8,395,180,180,55,,,126,127,133,117,728,,641,693,272,708,634,727,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0.0,mapiripana,guainia,guainia,guainia,100,2,guainia,mapiripana,mapiripana,100,GUAINIA,MAPIRIPANA,2.776245,-70.4473347,"Cerro Mapiripana, Barrancominas, Guainía, RAP Amazonía, Colombia",mapiripana,guainia,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1096,GUAINIA-SAN FELIPE,2018,Colombia,GUAINIA,SAN FELIPE,1411,735,676,,1196,0,18,998,85,698,77,138,671,375,17,4,228,164,404,279,256,208,,,263,272,271,253,1009,,1089,1091,889,1068,1026,1086,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0.0,san felipe,guainia,guainia,guainia,100,3,guainia,san felipe,san felipe,100,GUAINIA,SAN FELIPE,2.0570205,-67.2116994,"San Felipe, Guainía, RAP Amazonía, Colombia",san felipe,guainia,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1097,GUAINIA-PUERTO COLOMBIA,2018,Colombia,GUAINIA,PUERTO COLOMBIA,1643,862,781,,1515,6,97,1033,148,760,119,199,852,323,4,1,91,50,685,328,100,288,,,298,311,309,297,333,,1200,1210,1137,1173,1164,1210,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0.0,puerto colombia,guainia,guainia,guainia,100,4,guainia,puerto colombia,puerto colombia,100,GUAINIA,PUERTO COLOMBIA,2.4954965,-68.2705106,"Puerto Colombia, Guainía, RAP Amazonía, Colombia",puerto colombia,guainia,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1098,GUAINIA-LA GUADALUPE,2018,Colombia,GUAINIA,LA GUADALUPE,222,118,104,,196,0,0,139,12,94,10,22,126,37,4,0,42,4,61,42,42,28,,,36,37,36,34,157,,150,152,118,150,135,150,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0.0,la guadalupe,guainia,guainia,guainia,100,5,guainia,la guadalupe,la guadalupe,100,GUAINIA,LA GUADALUPE,1.4315516,-66.9984097,"La Guadalupe, Guainía, RAP Amazonía, Colombia",la guadalupe,guainia,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1099,GUAINIA-CACAHUAL,2018,Colombia,GUAINIA,CACAHUAL,839,429,410,,800,0,29,481,95,345,61,156,474,120,5,1,155,2,287,182,178,71,,,109,126,126,125,594,,598,595,339,529,581,595,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0.0,cacahual,guainia,guainia,guainia,100,6,guainia,cacahual,cacahual,100,GUAINIA,CACAHUAL,3.4452512,-67.5555849,"Cacahual, Guainía, RAP Amazonía, Colombia",cacahual,guainia,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1100,GUAINIA-PANA PANA,2018,Colombia,GUAINIA,PANA PANA,1182,630,552,,803,7,122,734,175,530,90,161,581,218,1,1,20,9,615,241,99,212,,,102,228,225,220,431,,962,969,919,404,932,959,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0.0,pana pana,guainia,guainia,guainia,100,7,guainia,pana pana,pana pana,100,GUAINIA,PANA PANA,2.0633718,-69.0848469,"Pana Pana, Guainía, RAP Amazonía, Colombia",pana pana,guainia,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1101,GUAINIA-MORICHAL,2018,Colombia,GUAINIA,MORICHAL,812,422,390,,742,3,38,501,144,363,74,147,388,169,7,0,30,8,428,174,68,98,,,124,129,127,128,280,,651,654,507,642,653,651,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0.0,morichal,guainia,guainia,guainia,100,8,guainia,morichal,morichal,100,GUAINIA,MORICHAL,2.2649829,-69.9189381,"Morichal Nuevo, Guainía, RAP Amazonía, Colombia",morichal,guainia,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1102,GUAVIARE-SAN JOSE DEL GUAVIARE,2018,Colombia,GUAVIARE,SAN JOSE DEL GUAVIARE,48086,24865,23221,,3823,1966,3230,39183,3044,30990,1941,3208,15768,16819,5650,1031,17938,1531,17085,18959,17714,1297,,,2523,6198,3475,11795,42539,,22519,20056,4433,7966,36952,11165,34086,16840,17246,,1129,1817,2416,28971,1573,23299,1002,1836,9460,12820,5297,985,13795,1335,12119,13597,12617,46,,,158,2752,229,8369,31655,,11511,8850,164,479,25821,636.0,san jose del guaviare,guaviare,guaviare,guaviare,100,0,guaviare,san jose del guaviare,san jose del guaviare,100,GUAVIARE,SAN JOSE DEL GUAVIARE,2.5716141,-72.6426515,"San José del Guaviare, Guaviare, RAP Amazonía, 950001, Colombia",san jose del guaviare,guaviare,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1103,GUAVIARE-CALAMAR,2018,Colombia,GUAVIARE,CALAMAR,8648,4900,3748,,409,395,555,6869,589,5362,411,580,3722,2677,451,28,3301,348,2716,3375,3237,705,,,1396,2046,1675,2514,7637,,5960,5866,1741,3785,7362,4691,4206,2130,2076,,181,289,236,3493,252,2675,163,269,1549,1543,393,28,1557,293,1308,1698,1601,35,,,222,673,305,1172,3841,,2221,2032,81,575,3581,859.0,calamar,guaviare,guaviare,guaviare,100,1,guaviare,calamar,calamar,100,GUAVIARE,CALAMAR,1.5495999,-72.9711897,"Calamar, Guaviare, RAP Amazonía, Colombia",calamar,guaviare,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1104,GUAVIARE-EL RETORNO,2018,Colombia,GUAVIARE,EL RETORNO,11340,6194,5146,,874,337,1036,9301,778,7132,558,769,5019,3870,609,44,3554,230,4449,4405,4286,816,,,1050,2131,1984,3124,9853,,6104,6654,2420,3164,9629,6148,3170,1567,1603,,52,137,375,2734,161,2145,100,169,1008,1297,388,28,1196,139,1148,1260,1203,11,,,22,100,27,937,2942,,123,320,35,70,2826,56.0,el retorno,guaviare,guaviare,guaviare,100,2,guaviare,el retorno,el retorno,100,GUAVIARE,EL RETORNO,2.3305016,-72.6264183,"El Retorno, Guaviare, RAP Amazonía, 951001, Colombia",el retorno,guaviare,0.0,1.0,846654806.58,215.60126354,692.668742221,True
1105,GUAVIARE-MIRAFLORES,2018,Colombia,GUAVIARE,MIRAFLORES,5007,3121,1886,,1750,282,491,3514,416,2718,310,443,2129,1266,227,13,1324,98,1778,1920,1838,541,,,722,1516,1069,1471,3864,,2848,3933,1301,1709,3787,2694,1939,1224,715,,658,75,126,1211,89,943,66,92,532,481,204,8,446,45,607,657,614,37,,,45,463,98,466,1327,,356,1307,94,105,1280,292.0,miraflores,guaviare,guaviare,guaviare,100,3,guaviare,miraflores,miraflores,100,GUAVIARE,MIRAFLORES,1.3266989,-72.0868068,"Miraflores, Guaviare, RAP Amazonía, Colombia",miraflores,guaviare,0.0,1.0,846654806.58,215.60126354,692.668742221,True
